CODIGO	PROVINCIA	TECNOLOGIA	PRODUCCION_EN_BORNES_DE_LOS_GENERADORES_GWh	PRODUCCION_NETA_GWH	YEAR	PROD_NETAGBH_X_HAB100K	POP100K	PROD_NETAGWH_X_PIBG	PIBG
14	CORDOBA	Solar fotovoltaica	459.00	454.00	2020	58.10	7.81	34.74	13.07
14	CORDOBA	Solar fotovoltaica	569.00	564.00	2021	72.61	7.77	0
14	CORDOBA	Solar fotovoltaica	580.00	574.00	2022	74.31	7.72	0
14	CORDOBA	Solar termica	561.00	510.00	2022	66.02	7.72	0
14	CORDOBA	Solar termica	578.00	525.00	2018	66.86	7.85	36.96	14.20
14	CORDOBA	Solar termica	587.00	533.00	2020	68.21	7.81	40.78	13.07
14	CORDOBA	Solar termica	612.00	556.00	2021	71.58	7.77	0
14	CORDOBA	Solar termica	636.00	578.00	2019	73.82	7.83	40.93	14.12
14	CORDOBA	Solar termica	645.60	586.91	2014	73.42	7.99	46.97	12.50
14	CORDOBA	Solar termica	649.25	590.23	2016	74.56	7.92	43.90	13.44
14	CORDOBA	Solar termica	658.45	598.59	2015	75.24	7.96	45.28	13.22
14	CORDOBA	Solar termica	663.46	603.14	2013	75.16	8.02	48.46	12.45
14	CORDOBA	Solar termica	694.93	631.75	2017	80.15	7.88	45.14	14.00
14	CORDOBA	Termica renovable y resto	491.38	426.33	2015	53.59	7.96	32.25	13.22
14	CORDOBA	Termica renovable y resto	502.33	446.89	2014	55.90	7.99	35.76	12.50
14	CORDOBA	Termica renovable y resto	517.45	470.95	2013	58.69	8.02	37.84	12.45
14	CORDOBA	Termica renovable y resto	547.92	473.75	2016	59.85	7.92	35.24	13.44
14	CORDOBA	TOTAL	1387.00	1319.00	2022	170.75	7.72	0
14	CORDOBA	TOTAL	2086.00	1934.00	2020	247.49	7.81	147.98	13.07
14	CORDOBA	TOTAL	2207.00	2054.00	2021	264.42	7.77	0
14	CORDOBA	TOTAL	2607.00	2376.00	2019	303.46	7.83	168.25	14.12
14	CORDOBA	TOTAL	2778.70	2548.09	2013	317.55	8.02	204.75	12.45
14	CORDOBA	TOTAL	2979.00	2702.00	2018	344.10	7.85	190.24	14.20
14	CORDOBA	TOTAL	2980.19	2694.14	2016	340.34	7.92	200.40	13.44
14	CORDOBA	TOTAL	3138.86	2865.41	2014	358.44	7.99	229.30	12.50
14	CORDOBA	TOTAL	3515.30	3189.37	2017	404.63	7.88	227.88	14.00
14	CORDOBA	TOTAL	3703.34	3363.90	2015	422.81	7.96	254.45	13.22
15	CORUNA_A	Combustibles	12604.23	11994.36	2014	1058.88	11.33	516.84	23.21
15	CORUNA_A	Combustibles	13199.62	12592.42	2013	1106.38	11.38	538.57	23.38
15	CORUNA_A	Combustibles	13272.19	12668.86	2016	1128.33	11.23	500.05	25.34
15	CORUNA_A	Combustibles	14326.36	13679.96	2015	1213.63	11.27	559.82	24.44
15	CORUNA_A	Combustibles	14627.00	14018.00	2018	1252.33	11.19	516.91	27.12
15	CORUNA_A	Combustibles	16291.42	15637.73	2017	1395.86	11.20	601.23	26.01
15	CORUNA_A	Combustibles	6419.00	6175.00	2020	550.45	11.22	244.73	25.23
15	CORUNA_A	Combustibles	6876	6672	2021	595.64	11.20	0
15	CORUNA_A	Combustibles	7761	7533	2022	673.08	11.19	0
15	CORUNA_A	Combustibles	8872.00	8599.00	2019	768.04	11.20	310.23	27.72
15	CORUNA_A	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	11.20	0
15	CORUNA_A	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	11.19	0
15	CORUNA_A	Eolica	2518.89	2458.81	2017	219.48	11.20	94.53	26.01
15	CORUNA_A	Eolica	2677.29	2630.26	2016	234.26	11.23	103.82	25.34
15	CORUNA_A	Eolica	2846.12	2772.06	2014	244.72	11.33	119.45	23.21
15	CORUNA_A	Eolica	3003.32	2940.75	2015	260.89	11.27	120.34	24.44
15	CORUNA_A	Eolica	3131.00	3026.00	2019	270.28	11.20	109.17	27.72
15	CORUNA_A	Eolica	3211.00	3137.00	2018	280.25	11.19	115.68	27.12
15	CORUNA_A	Eolica	3358.22	3271.54	2013	287.44	11.38	139.92	23.38
15	CORUNA_A	Eolica	3417.00	3333.00	2021	297.55	11.20	0
15	CORUNA_A	Eolica	3479.00	3395.00	2020	302.63	11.22	134.55	25.23
15	CORUNA_A	Eolica	3535.00	3448.00	2022	308.08	11.19	0
15	CORUNA_A	Hidraulica	1062.00	1044.00	2021	93.20	11.20	0
15	CORUNA_A	Hidraulica	1108.00	1078.00	2019	96.28	11.20	38.89	27.72
15	CORUNA_A	Hidraulica	1137.00	1117.00	2020	99.57	11.22	44.27	25.23
15	CORUNA_A	Hidraulica	1139.25	1123.61	2016	100.07	11.23	44.35	25.34
15	CORUNA_A	Hidraulica	1337.00	1305.00	2018	116.59	11.19	48.12	27.12
15	CORUNA_A	Hidraulica	1375.33	1354.9	2014	119.61	11.33	58.38	23.21
15	CORUNA_A	Hidraulica	1495.79	1474.5	2013	129.55	11.38	63.06	23.38
15	CORUNA_A	Hidraulica	376.00	373.00	2022	33.33	11.19	0
15	CORUNA_A	Hidraulica	534.04	523.05	2017	46.69	11.20	20.11	26.01
15	CORUNA_A	Hidraulica	995.11	980.39	2015	86.98	11.27	40.12	24.44
15	CORUNA_A	Nuclear	0.00	0.00	2013	0.00	11.38	0.00	23.38
15	CORUNA_A	Nuclear	0.00	0.00	2014	0.00	11.33	0.00	23.21
15	CORUNA_A	Nuclear	0.00	0.00	2015	0.00	11.27	0.00	24.44
15	CORUNA_A	Nuclear	0.00	0.00	2016	0.00	11.23	0.00	25.34
15	CORUNA_A	Nuclear	0.00	0.00	2017	0.00	11.20	0.00	26.01
15	CORUNA_A	Nuclear	0.00	0.00	2018	0.00	11.19	0.00	27.12
15	CORUNA_A	Nuclear	0.00	0.00	2019	0.00	11.20	0.00	27.72
15	CORUNA_A	Nuclear	0.00	0.00	2020	0.00	11.22	0.00	25.23
15	CORUNA_A	Nuclear	0.00	0.00	2021	0.00	11.20	0
15	CORUNA_A	Nuclear	0.00	0.00	2022	0.00	11.19	0
15	CORUNA_A	Solar fotovoltaica	2.00	2.00	2018	0.18	11.19	0.07	27.12
15	CORUNA_A	Solar fotovoltaica	2.00	2.00	2020	0.18	11.22	0.08	25.23
15	CORUNA_A	Solar fotovoltaica	2.00	2.00	2022	0.18	11.19	0
15	CORUNA_A	Solar fotovoltaica	2.21	2.21	2013	0.19	11.38	0.09	23.38
15	CORUNA_A	Solar fotovoltaica	2.27	2.25	2016	0.20	11.23	0.09	25.34
15	CORUNA_A	Solar fotovoltaica	2.31	2.31	2014	0.20	11.33	0.10	23.21
15	CORUNA_A	Solar fotovoltaica	2.35	2.32	2017	0.21	11.20	0.09	26.01
15	CORUNA_A	Solar fotovoltaica	2.41	2.41	2015	0.21	11.27	0.10	24.44
15	CORUNA_A	Solar fotovoltaica	3.00	3.00	2019	0.27	11.20	0.11	27.72
15	CORUNA_A	Solar fotovoltaica	3.00	3.00	2021	0.27	11.20	0
15	CORUNA_A	Solar termica	0.00	0.00	2013	0.00	11.38	0.00	23.38
15	CORUNA_A	Solar termica	0.00	0.00	2014	0.00	11.33	0.00	23.21
15	CORUNA_A	Solar termica	0.00	0.00	2015	0.00	11.27	0.00	24.44
15	CORUNA_A	Solar termica	0.00	0.00	2016	0.00	11.23	0.00	25.34
15	CORUNA_A	Solar termica	0.00	0.00	2017	0.00	11.20	0.00	26.01
15	CORUNA_A	Solar termica	0.00	0.00	2018	0.00	11.19	0.00	27.12
15	CORUNA_A	Solar termica	0.00	0.00	2019	0.00	11.20	0.00	27.72
15	CORUNA_A	Solar termica	0.00	0.00	2020	0.00	11.22	0.00	25.23
15	CORUNA_A	Solar termica	0.00	0.00	2021	0.00	11.20	0
15	CORUNA_A	Solar termica	0.00	0.00	2022	0.00	11.19	0
15	CORUNA_A	Termica renovable y resto	368.69	364.50	2014	32.18	11.33	15.71	23.21
15	CORUNA_A	Termica renovable y resto	374.55	369.93	2016	32.95	11.23	14.60	25.34
15	CORUNA_A	Termica renovable y resto	383.44	379.59	2013	33.35	11.38	16.23	23.38
15	CORUNA_A	Termica renovable y resto	393.53	389.05	2015	34.51	11.27	15.92	24.44
15	CORUNA_A	TOTAL	11038.00	10690.00	2020	952.92	11.22	423.68	25.23
15	CORUNA_A	TOTAL	11357.00	11052.00	2021	986.67	11.20	0
15	CORUNA_A	TOTAL	11676.00	11356.00	2022	1014.67	11.19	0
15	CORUNA_A	TOTAL	13114.00	12706.00	2019	1134.87	11.20	458.40	27.72
15	CORUNA_A	TOTAL	17196.67	16488.12	2014	1455.60	11.33	710.47	23.21
15	CORUNA_A	TOTAL	17465.54	16794.92	2016	1495.81	11.23	662.91	25.34
15	CORUNA_A	TOTAL	18439.29	17720.25	2013	1556.92	11.38	757.89	23.38
15	CORUNA_A	TOTAL	18720.73	17992.56	2015	1596.22	11.27	736.30	24.44
15	CORUNA_A	TOTAL	19177.00	18463.00	2018	1649.44	11.19	680.81	27.12
15	CORUNA_A	TOTAL	19346.70	18621.91	2017	1662.23	11.20	715.96	26.01
16	CUENCA	Combustibles	112	108	2022	55.32	1.95	0
16	CUENCA	Combustibles	126.94	122.32	2015	60.01	2.04	29.59	4.13
16	CUENCA	Combustibles	144.28	138.99	2014	67.00	2.07	35.37	3.93
16	CUENCA	Combustibles	172.27	164.06	2013	77.42	2.12	40.75	4.03
16	CUENCA	Combustibles	271.53	260.11	2016	129.36	2.01	61.75	4.21
16	CUENCA	Combustibles	307	294	2021	150.37	1.96	0
16	CUENCA	Combustibles	335.21	320.83	2017	161.45	1.99	73.68	4.35
16	CUENCA	Combustibles	346.00	331.00	2020	168.76	1.96	79.22	4.18
16	CUENCA	Combustibles	360.00	345.00	2019	175.73	1.96	76.40	4.52
16	CUENCA	Combustibles	361.00	345.00	2018	174.93	1.97	75.97	4.54
16	CUENCA	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	1.96	0
16	CUENCA	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	1.95	0
16	CUENCA	Eolica	1624.57	1597.93	2015	783.91	2.04	386.60	4.13
16	CUENCA	Eolica	1675.00	1634.00	2020	833.08	1.96	391.07	4.18
16	CUENCA	Eolica	1677.09	1648.82	2016	820.02	2.01	391.42	4.21
16	CUENCA	Eolica	1737.47	1695.80	2017	853.37	1.99	389.46	4.35
16	CUENCA	Eolica	1771.89	1744.91	2014	841.13	2.07	444.03	3.93
16	CUENCA	Eolica	1800.00	1757.00	2018	890.87	1.97	386.89	4.54
16	CUENCA	Eolica	1811.00	1767.00	2021	903.76	1.96	0
16	CUENCA	Eolica	1898.06	1863.69	2013	879.52	2.12	462.91	4.03
16	CUENCA	Eolica	1998.00	1956.00	2019	996.29	1.96	433.17	4.52
16	CUENCA	Eolica	2068.00	2029.00	2022	1039.37	1.95	0
16	CUENCA	Hidraulica	190.64	188.61	2015	92.53	2.04	45.63	4.13
16	CUENCA	Hidraulica	195.00	192.00	2021	98.20	1.96	0
16	CUENCA	Hidraulica	197.00	194.00	2019	98.81	1.96	42.96	4.52
16	CUENCA	Hidraulica	207.00	203.00	2020	103.50	1.96	48.58	4.18
16	CUENCA	Hidraulica	210.76	208.34	2016	103.62	2.01	49.46	4.21
16	CUENCA	Hidraulica	234.00	230.00	2018	116.62	1.97	50.65	4.54
16	CUENCA	Hidraulica	236.15	233.16	2013	110.03	2.12	57.91	4.03
16	CUENCA	Hidraulica	267.17	264.46	2014	127.48	2.07	67.30	3.93
16	CUENCA	Hidraulica	72.00	70.00	2022	35.86	1.95	0
16	CUENCA	Hidraulica	88.32	86.33	2017	43.44	1.99	19.83	4.35
16	CUENCA	Nuclear	0.00	0.00	2013	0.00	2.12	0.00	4.03
16	CUENCA	Nuclear	0.00	0.00	2014	0.00	2.07	0.00	3.93
16	CUENCA	Nuclear	0.00	0.00	2015	0.00	2.04	0.00	4.13
16	CUENCA	Nuclear	0.00	0.00	2016	0.00	2.01	0.00	4.21
16	CUENCA	Nuclear	0.00	0.00	2017	0.00	1.99	0.00	4.35
16	CUENCA	Nuclear	0.00	0.00	2018	0.00	1.97	0.00	4.54
16	CUENCA	Nuclear	0.00	0.00	2019	0.00	1.96	0.00	4.52
16	CUENCA	Nuclear	0.00	0.00	2020	0.00	1.96	0.00	4.18
16	CUENCA	Nuclear	0.00	0.00	2021	0.00	1.96	0
16	CUENCA	Nuclear	0.00	0.00	2022	0.00	1.95	0
16	CUENCA	Solar fotovoltaica	1129.00	1118.00	2022	572.70	1.95	0
16	CUENCA	Solar fotovoltaica	389.00	385.00	2018	195.21	1.97	84.78	4.54
16	CUENCA	Solar fotovoltaica	401.62	397.64	2016	197.76	2.01	94.40	4.21
16	CUENCA	Solar fotovoltaica	404.30	404.30	2014	194.89	2.07	102.88	3.93
16	CUENCA	Solar fotovoltaica	407.17	407.17	2013	192.15	2.12	101.13	4.03
16	CUENCA	Solar fotovoltaica	418.00	414.00	2020	211.07	1.96	99.08	4.18
16	CUENCA	Solar fotovoltaica	421.26	421.26	2015	206.66	2.04	101.92	4.13
16	CUENCA	Solar fotovoltaica	435.29	430.98	2017	216.88	1.99	98.98	4.35
16	CUENCA	Solar fotovoltaica	437.00	433.00	2019	220.55	1.96	95.89	4.52
16	CUENCA	Solar fotovoltaica	455.00	450.00	2021	230.16	1.96	0
16	CUENCA	Solar termica	0.00	0.00	2013	0.00	2.12	0.00	4.03
16	CUENCA	Solar termica	0.00	0.00	2014	0.00	2.07	0.00	3.93
16	CUENCA	Solar termica	0.00	0.00	2015	0.00	2.04	0.00	4.13
16	CUENCA	Solar termica	0.00	0.00	2016	0.00	2.01	0.00	4.21
16	CUENCA	Solar termica	0.00	0.00	2017	0.00	1.99	0.00	4.35
16	CUENCA	Solar termica	0.00	0.00	2018	0.00	1.97	0.00	4.54
16	CUENCA	Solar termica	0.00	0.00	2019	0.00	1.96	0.00	4.52
16	CUENCA	Solar termica	0.00	0.00	2020	0.00	1.96	0.00	4.18
16	CUENCA	Solar termica	0.00	0.00	2021	0.00	1.96	0
16	CUENCA	Solar termica	0.00	0.00	2022	0.00	1.95	0
16	CUENCA	Termica renovable y resto	0.00	0.00	2016	0.00	2.01	0.00	4.21
16	CUENCA	Termica renovable y resto	16.64	16.59	2014	8.00	2.07	4.22	3.93
16	CUENCA	Termica renovable y resto	18.63	18.63	2015	9.14	2.04	4.51	4.13
16	CUENCA	Termica renovable y resto	21.57	21.52	2013	10.16	2.12	5.35	4.03
16	CUENCA	TOTAL	2382.03	2348.75	2015	1152.25	2.04	568.25	4.13
16	CUENCA	TOTAL	2560.99	2514.92	2016	1250.76	2.01	597.02	4.21
16	CUENCA	TOTAL	2596.29	2533.94	2017	1275.14	1.99	581.94	4.35
16	CUENCA	TOTAL	2604.29	2569.25	2014	1238.50	2.07	653.80	3.93
16	CUENCA	TOTAL	2646.00	2582.00	2020	1316.41	1.96	617.96	4.18
16	CUENCA	TOTAL	2735.23	2689.61	2013	1269.29	2.12	668.05	4.03
16	CUENCA	TOTAL	2768.00	2702.00	2021	1381.98	1.96	0
16	CUENCA	TOTAL	2784.00	2716.00	2018	1377.13	1.97	598.06	4.54
16	CUENCA	TOTAL	2993.00	2927.00	2019	1490.86	1.96	648.21	4.52
16	CUENCA	TOTAL	3382.00	3325.00	2022	1703.25	1.95	0
20	GIPUZKOA	Combustibles	463	443	2022	61.15	7.24	0
20	GIPUZKOA	Combustibles	662.4	634.28	2014	88.69	7.15	31.39	20.20
20	GIPUZKOA	Combustibles	732.00	704.00	2020	96.82	7.27	32.30	21.80
20	GIPUZKOA	Combustibles	770.61	741.5	2016	103.30	7.18	34.53	21.47
20	GIPUZKOA	Combustibles	776.5	744.27	2015	103.83	7.17	35.65	20.88
20	GIPUZKOA	Combustibles	832.00	802.00	2019	110.84	7.24	32.74	24.49
20	GIPUZKOA	Combustibles	833.02	801.57	2017	111.44	7.19	34.91	22.96
20	GIPUZKOA	Combustibles	845.00	813.00	2018	112.82	7.21	34.45	23.60
20	GIPUZKOA	Combustibles	898	865	2021	119.14	7.26	0
20	GIPUZKOA	Combustibles	903.95	866.72	2013	121.42	7.14	43.13	20.10
20	GIPUZKOA	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	7.26	0
20	GIPUZKOA	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	7.24	0
20	GIPUZKOA	Eolica	0.00	0.00	2013	0.00	7.14	0.00	20.10
20	GIPUZKOA	Eolica	0.00	0.00	2014	0.00	7.15	0.00	20.20
20	GIPUZKOA	Eolica	0.00	0.00	2015	0.00	7.17	0.00	20.88
20	GIPUZKOA	Eolica	0.00	0.00	2016	0.00	7.18	0.00	21.47
20	GIPUZKOA	Eolica	0.00	0.00	2017	0.00	7.19	0.00	22.96
20	GIPUZKOA	Eolica	0.00	0.00	2018	0.00	7.21	0.00	23.60
20	GIPUZKOA	Eolica	0.00	0.00	2019	0.00	7.24	0.00	24.49
20	GIPUZKOA	Eolica	0.00	0.00	2020	0.00	7.27	0.00	21.80
20	GIPUZKOA	Eolica	0.00	0.00	2021	0.00	7.26	0
20	GIPUZKOA	Eolica	0.00	0.00	2022	0.00	7.24	0
20	GIPUZKOA	Hidraulica	116.31	114.93	2013	16.10	7.14	5.72	20.10
20	GIPUZKOA	Hidraulica	13.00	13.00	2022	1.79	7.24	0
20	GIPUZKOA	Hidraulica	69.00	68.00	2020	9.35	7.27	3.12	21.80
20	GIPUZKOA	Hidraulica	74.13	73	2016	10.17	7.18	3.40	21.47
20	GIPUZKOA	Hidraulica	80.00	79.00	2019	10.92	7.24	3.23	24.49
20	GIPUZKOA	Hidraulica	81.00	80.00	2021	11.02	7.26	0
20	GIPUZKOA	Hidraulica	81.17	79.38	2017	11.04	7.19	3.46	22.96
20	GIPUZKOA	Hidraulica	83.92	82.09	2015	11.45	7.17	3.93	20.88
20	GIPUZKOA	Hidraulica	91	89.76	2014	12.55	7.15	4.44	20.20
20	GIPUZKOA	Hidraulica	96.00	88.00	2018	12.21	7.21	3.73	23.60
20	GIPUZKOA	Nuclear	0.00	0.00	2013	0.00	7.14	0.00	20.10
20	GIPUZKOA	Nuclear	0.00	0.00	2014	0.00	7.15	0.00	20.20
20	GIPUZKOA	Nuclear	0.00	0.00	2015	0.00	7.17	0.00	20.88
20	GIPUZKOA	Nuclear	0.00	0.00	2016	0.00	7.18	0.00	21.47
20	GIPUZKOA	Nuclear	0.00	0.00	2017	0.00	7.19	0.00	22.96
20	GIPUZKOA	Nuclear	0.00	0.00	2018	0.00	7.21	0.00	23.60
20	GIPUZKOA	Nuclear	0.00	0.00	2019	0.00	7.24	0.00	24.49
20	GIPUZKOA	Nuclear	0.00	0.00	2020	0.00	7.27	0.00	21.80
20	GIPUZKOA	Nuclear	0.00	0.00	2021	0.00	7.26	0
20	GIPUZKOA	Nuclear	0.00	0.00	2022	0.00	7.24	0
20	GIPUZKOA	Solar fotovoltaica	6.81	6.81	2013	0.95	7.14	0.34	20.10
20	GIPUZKOA	Solar fotovoltaica	6.97	6.97	2015	0.97	7.17	0.33	20.88
20	GIPUZKOA	Solar fotovoltaica	7.00	7.00	2018	0.97	7.21	0.30	23.60
20	GIPUZKOA	Solar fotovoltaica	7.00	7.00	2020	0.96	7.27	0.32	21.80
20	GIPUZKOA	Solar fotovoltaica	7.00	7.00	2021	0.96	7.26	0
20	GIPUZKOA	Solar fotovoltaica	7.00	7.00	2022	0.97	7.24	0
20	GIPUZKOA	Solar fotovoltaica	7.12	7.12	2014	1.00	7.15	0.35	20.20
20	GIPUZKOA	Solar fotovoltaica	7.33	7.26	2016	1.01	7.18	0.34	21.47
20	GIPUZKOA	Solar fotovoltaica	7.72	7.65	2017	1.06	7.19	0.33	22.96
20	GIPUZKOA	Solar fotovoltaica	8.00	8.00	2019	1.11	7.24	0.33	24.49
20	GIPUZKOA	Solar termica	0.00	0.00	2013	0.00	7.14	0.00	20.10
20	GIPUZKOA	Solar termica	0.00	0.00	2014	0.00	7.15	0.00	20.20
20	GIPUZKOA	Solar termica	0.00	0.00	2015	0.00	7.17	0.00	20.88
20	GIPUZKOA	Solar termica	0.00	0.00	2016	0.00	7.18	0.00	21.47
20	GIPUZKOA	Solar termica	0.00	0.00	2017	0.00	7.19	0.00	22.96
20	GIPUZKOA	Solar termica	0.00	0.00	2018	0.00	7.21	0.00	23.60
20	GIPUZKOA	Solar termica	0.00	0.00	2019	0.00	7.24	0.00	24.49
20	GIPUZKOA	Solar termica	0.00	0.00	2020	0.00	7.27	0.00	21.80
20	GIPUZKOA	Solar termica	0.00	0.00	2021	0.00	7.26	0
20	GIPUZKOA	Solar termica	0.00	0.00	2022	0.00	7.24	0
20	GIPUZKOA	Termica renovable y resto	2.96	2.70	2014	0.38	7.15	0.13	20.20
20	GIPUZKOA	Termica renovable y resto	3.21	3.08	2016	0.43	7.18	0.14	21.47
20	GIPUZKOA	Termica renovable y resto	3.79	3.40	2015	0.47	7.17	0.16	20.88
20	GIPUZKOA	Termica renovable y resto	6.09	5.50	2013	0.77	7.14	0.27	20.10
20	GIPUZKOA	TOTAL	1033.16	993.95	2013	139.24	7.14	49.46	20.10
20	GIPUZKOA	TOTAL	484.00	464.00	2022	64.05	7.24	0
20	GIPUZKOA	TOTAL	763.48	733.85	2014	102.62	7.15	36.32	20.20
20	GIPUZKOA	TOTAL	808.00	779.00	2020	107.13	7.27	35.74	21.80
20	GIPUZKOA	TOTAL	855.28	824.84	2016	114.91	7.18	38.41	21.47
20	GIPUZKOA	TOTAL	871.18	836.72	2015	116.72	7.17	40.08	20.88
20	GIPUZKOA	TOTAL	921.00	888.00	2019	122.72	7.24	36.25	24.49
20	GIPUZKOA	TOTAL	921.92	888.60	2017	123.54	7.19	38.70	22.96
20	GIPUZKOA	TOTAL	948.00	908.00	2018	126.01	7.21	38.48	23.60
20	GIPUZKOA	TOTAL	987.00	952.00	2021	131.12	7.26	0
17	GIRONA	Combustibles	297	286	2022	36.04	7.93	0
17	GIRONA	Combustibles	349.00	339.00	2020	43.36	7.82	17.23	19.67
17	GIRONA	Combustibles	417.12	404.61	2016	53.69	7.54	19.68	20.56
17	GIRONA	Combustibles	425.53	409.54	2014	54.16	7.56	21.63	18.93
17	GIRONA	Combustibles	435.61	421.97	2015	56.03	7.53	21.47	19.66
17	GIRONA	Combustibles	437	424	2021	53.90	7.87	0
17	GIRONA	Combustibles	442.41	425.45	2017	56.30	7.56	20.85	20.40
17	GIRONA	Combustibles	458.00	445.00	2019	57.71	7.71	20.39	21.83
17	GIRONA	Combustibles	465.00	451.00	2018	59.19	7.62	21.54	20.94
17	GIRONA	Combustibles	668.86	646.58	2013	84.89	7.62	34.58	18.70
17	GIRONA	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	7.87	0
17	GIRONA	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	7.93	0
17	GIRONA	Eolica	0.00	0.00	2013	0.00	7.62	0.00	18.70
17	GIRONA	Eolica	0.00	0.00	2014	0.00	7.56	0.00	18.93
17	GIRONA	Eolica	0.00	0.00	2015	0.00	7.53	0.00	19.66
17	GIRONA	Eolica	0.00	0.00	2016	0.00	7.54	0.00	20.56
17	GIRONA	Eolica	0.00	0.00	2017	0.00	7.56	0.00	20.40
17	GIRONA	Eolica	0.00	0.00	2018	0.00	7.62	0.00	20.94
17	GIRONA	Eolica	0.00	0.00	2019	0.00	7.71	0.00	21.83
17	GIRONA	Eolica	0.00	0.00	2020	0.00	7.82	0.00	19.67
17	GIRONA	Eolica	0.00	0.00	2021	0.00	7.87	0
17	GIRONA	Eolica	0.00	0.00	2022	0.00	7.93	0
17	GIRONA	Hidraulica	227.00	223.00	2021	28.35	7.87	0
17	GIRONA	Hidraulica	248.31	244.38	2016	32.43	7.54	11.89	20.56
17	GIRONA	Hidraulica	251.00	246.00	2019	31.90	7.71	11.27	21.83
17	GIRONA	Hidraulica	264.29	259.07	2017	34.28	7.56	12.70	20.40
17	GIRONA	Hidraulica	311.58	306.77	2015	40.74	7.53	15.61	19.66
17	GIRONA	Hidraulica	312.03	307.68	2013	40.40	7.62	16.45	18.70
17	GIRONA	Hidraulica	361.86	356.69	2014	47.17	7.56	18.84	18.93
17	GIRONA	Hidraulica	412.00	404.00	2018	53.02	7.62	19.29	20.94
17	GIRONA	Hidraulica	450.00	442.00	2020	56.54	7.82	22.47	19.67
17	GIRONA	Hidraulica	85.00	83.00	2022	10.46	7.93	0
17	GIRONA	Nuclear	0.00	0.00	2013	0.00	7.62	0.00	18.70
17	GIRONA	Nuclear	0.00	0.00	2014	0.00	7.56	0.00	18.93
17	GIRONA	Nuclear	0.00	0.00	2015	0.00	7.53	0.00	19.66
17	GIRONA	Nuclear	0.00	0.00	2016	0.00	7.54	0.00	20.56
17	GIRONA	Nuclear	0.00	0.00	2017	0.00	7.56	0.00	20.40
17	GIRONA	Nuclear	0.00	0.00	2018	0.00	7.62	0.00	20.94
17	GIRONA	Nuclear	0.00	0.00	2019	0.00	7.71	0.00	21.83
17	GIRONA	Nuclear	0.00	0.00	2020	0.00	7.82	0.00	19.67
17	GIRONA	Nuclear	0.00	0.00	2021	0.00	7.87	0
17	GIRONA	Nuclear	0.00	0.00	2022	0.00	7.93	0
17	GIRONA	Solar fotovoltaica	28.00	28.00	2022	3.53	7.93	0
17	GIRONA	Solar fotovoltaica	29.00	29.00	2021	3.69	7.87	0
17	GIRONA	Solar fotovoltaica	30.00	30.00	2018	3.94	7.62	1.43	20.94
17	GIRONA	Solar fotovoltaica	30.00	30.00	2020	3.84	7.82	1.53	19.67
17	GIRONA	Solar fotovoltaica	32.60	32.60	2014	4.31	7.56	1.72	18.93
17	GIRONA	Solar fotovoltaica	32.74	32.41	2016	4.30	7.54	1.58	20.56
17	GIRONA	Solar fotovoltaica	32.85	32.85	2013	4.31	7.62	1.76	18.70
17	GIRONA	Solar fotovoltaica	33.57	33.24	2017	4.40	7.56	1.63	20.40
17	GIRONA	Solar fotovoltaica	33.85	33.85	2015	4.50	7.53	1.72	19.66
17	GIRONA	Solar fotovoltaica	34.00	34.00	2019	4.41	7.71	1.56	21.83
17	GIRONA	Solar termica	0.00	0.00	2013	0.00	7.62	0.00	18.70
17	GIRONA	Solar termica	0.00	0.00	2014	0.00	7.56	0.00	18.93
17	GIRONA	Solar termica	0.00	0.00	2015	0.00	7.53	0.00	19.66
17	GIRONA	Solar termica	0.00	0.00	2016	0.00	7.54	0.00	20.56
17	GIRONA	Solar termica	0.00	0.00	2017	0.00	7.56	0.00	20.40
17	GIRONA	Solar termica	0.00	0.00	2018	0.00	7.62	0.00	20.94
17	GIRONA	Solar termica	0.00	0.00	2019	0.00	7.71	0.00	21.83
17	GIRONA	Solar termica	0.00	0.00	2020	0.00	7.82	0.00	19.67
17	GIRONA	Solar termica	0.00	0.00	2021	0.00	7.87	0
17	GIRONA	Solar termica	0.00	0.00	2022	0.00	7.93	0
17	GIRONA	Termica renovable y resto	14.47	9.79	2016	1.30	7.54	0.48	20.56
17	GIRONA	Termica renovable y resto	15.34	7.76	2015	1.03	7.53	0.39	19.66
17	GIRONA	Termica renovable y resto	15.62	11.62	2013	1.53	7.62	0.62	18.70
17	GIRONA	Termica renovable y resto	16.14	11.87	2014	1.57	7.56	0.63	18.93
17	GIRONA	TOTAL	1029.37	998.73	2013	131.13	7.62	53.41	18.70
17	GIRONA	TOTAL	410.00	397.00	2022	50.03	7.93	0
17	GIRONA	TOTAL	694.00	676.00	2021	85.94	7.87	0
17	GIRONA	TOTAL	712.65	691.19	2016	91.72	7.54	33.63	20.56
17	GIRONA	TOTAL	740.27	717.77	2017	94.98	7.56	35.18	20.40
